transaction_id,card_id,bin,brand,card_type,home_country,merchant_id,mcc,merchant_country,amount,currency,card_present,timestamp,device_id,ip_country,ip_address,auth_result,is_fraud_pattern,fraud_scenario,chargeback,device_unique_cards,small_cnp_tx_count,risk_score,triggered_rules
tx_10559,card_1085,400000,Visa,credit,DE,m_193,5968,BR,80.92,USD,False,2025-10-19 17:40:50.680621,device_4785,DE,51.67.238.205,approved,0,,0,2,1,0,
tx_10560,card_1155,370000,Amex,credit,BR,m_51,5999,AU,15.25,USD,True,2025-11-20 07:06:38.680621,device_2797,BR,101.184.226.152,approved,0,,0,5,0,15,shared_device_many_cards
tx_10561,card_225,400000,Visa,credit,FR,m_3,5732,BR,271.94,USD,False,2025-10-18 00:31:56.680621,device_4887,FR,51.196.195.227,approved,0,,0,3,0,0,
tx_10562,card_29,510000,Mastercard,credit,FR,m_214,5732,CA,227.98,USD,False,2025-10-16 20:20:15.680621,device_3280,FR,51.183.103.171,approved,0,,0,2,0,0,
tx_10563,card_35,370000,Amex,credit,FR,m_77,6011,MX,247.61,USD,True,2025-12-05 20:38:22.680621,device_1861,FR,51.203.85.41,declined,0,,0,2,0,0,
tx_10564,card_1000,370000,Amex,credit,FR,m_216,5411,US,23.25,USD,False,2025-12-03 17:42:27.680621,device_1647,FR,51.239.174.127,approved,0,,0,7,0,15,shared_device_many_cards
tx_10565,card_906,370000,Amex,credit,CA,m_169,6011,DE,29.8,USD,False,2025-11-21 00:55:19.680621,device_1075,CA,23.50.110.39,approved,0,,0,5,0,15,shared_device_many_cards
tx_10566,card_427,370000,Amex,credit,BR,m_19,4816,FR,141.76,USD,False,2025-11-08 17:05:38.680621,device_4261,BR,101.73.11.241,approved,0,,0,2,0,0,
tx_10567,card_858,520000,Mastercard,debit,FR,m_151,5732,AU,676.19,USD,True,2025-10-27 21:49:30.680621,device_4296,FR,51.128.243.238,approved,0,,0,3,0,0,
tx_10568,card_416,400000,Visa,credit,DE,m_54,6051,AU,892.95,USD,False,2025-11-30 17:34:08.680621,device_2753,DE,51.227.133.176,approved,0,,0,3,0,25,high_amount_cnp
tx_10569,card_1166,370000,Amex,credit,AU,m_235,5968,FR,44.45,USD,False,2025-10-31 20:23:53.680621,device_1739,AU,101.52.94.111,approved,0,,0,3,0,0,
tx_10570,card_740,510000,Mastercard,credit,BR,m_115,7995,DE,69.29,USD,False,2025-11-16 13:35:19.680621,device_2456,BR,101.92.165.25,approved,0,,0,5,0,15,shared_device_many_cards
tx_10571,card_1136,520000,Mastercard,debit,AU,m_211,5411,MX,100.12,USD,True,2025-11-15 16:48:17.680621,device_3738,AU,101.3.203.136,approved,0,,0,3,0,0,
tx_10572,card_665,520000,Mastercard,debit,GB,m_107,4814,GB,44.8,USD,False,2025-10-08 11:27:58.680621,device_2790,GB,51.8.114.243,approved,0,,0,3,0,0,
tx_10573,card_378,400000,Visa,credit,FR,m_78,6011,MX,209.4,USD,True,2025-10-19 23:59:02.680621,device_3354,FR,51.186.250.22,approved,0,,0,2,0,0,
tx_10574,card_996,520000,Mastercard,debit,MX,m_181,5411,DE,36.38,USD,True,2025-11-23 14:22:12.680621,device_4165,MX,101.32.67.118,approved,0,,0,3,0,0,
tx_10575,card_595,520000,Mastercard,debit,AU,m_182,4816,US,55.47,USD,False,2025-11-23 12:29:28.680621,device_1445,AU,101.121.185.250,approved,0,,0,1,0,0,
tx_10576,card_601,520000,Mastercard,debit,BR,m_80,5732,US,534.84,USD,False,2025-11-27 07:23:27.680621,device_2931,BR,101.77.211.177,approved,0,,0,5,0,40,"high_amount_cnp,shared_device_many_cards"
tx_10577,card_1179,400000,Visa,credit,AU,m_56,5732,AU,641.67,USD,True,2025-12-03 05:40:52.680621,device_4843,AU,101.160.145.241,approved,0,,0,5,0,15,shared_device_many_cards
tx_10578,card_311,520000,Mastercard,debit,FR,m_113,6051,CA,567.94,USD,False,2025-10-15 21:06:04.680621,device_4069,FR,51.129.49.216,approved,0,,0,2,0,25,high_amount_cnp
tx_10579,card_128,510000,Mastercard,credit,FR,m_9,6051,BR,879.57,USD,False,2025-11-28 00:56:54.680621,device_3461,FR,51.201.60.172,approved,0,,0,10,0,40,"high_amount_cnp,shared_device_many_cards"
tx_10580,card_1121,400000,Visa,credit,BR,m_133,4814,DE,90.08,USD,False,2025-11-18 22:08:46.680621,device_117,BR,101.6.130.145,approved,0,,0,1,0,0,
tx_10581,card_293,370000,Amex,credit,GB,m_37,5732,GB,188.66,USD,False,2025-11-12 06:26:26.680621,device_4389,GB,51.175.54.0,approved,0,,0,5,0,15,shared_device_many_cards
tx_10582,card_766,370000,Amex,credit,MX,m_35,5411,CA,58.03,USD,True,2025-11-22 16:48:52.680621,device_274,MX,101.228.221.12,approved,0,,0,4,0,0,
tx_10583,card_34,520000,Mastercard,debit,DE,m_150,5732,CA,680.27,USD,True,2025-11-02 17:10:51.680621,device_3001,DE,51.16.234.96,approved,0,,0,2,0,0,
tx_10584,card_842,400100,Visa,debit,DE,m_165,5968,CA,44.76,USD,False,2025-11-04 05:11:16.680621,device_719,DE,51.245.141.78,approved,0,,0,4,0,0,
tx_10585,card_960,400100,Visa,debit,DE,m_179,6051,CA,500.86,USD,False,2025-10-16 04:56:26.680621,device_1159,DE,51.125.102.30,approved,0,,0,4,0,25,high_amount_cnp
tx_10586,card_1028,370000,Amex,credit,BR,m_36,5411,AU,64.94,USD,False,2025-11-05 16:29:22.680621,device_1975,BR,101.28.61.28,approved,0,,0,5,0,15,shared_device_many_cards
tx_10587,card_775,400100,Visa,debit,MX,m_121,4816,BR,194.58,USD,False,2025-11-29 09:35:41.680621,device_4027,MX,101.180.96.232,approved,0,,0,2,0,0,
tx_10588,card_44,400100,Visa,debit,DE,m_119,6051,AU,41.17,USD,False,2025-11-05 19:37:54.680621,device_876,DE,51.89.213.9,approved,0,,0,3,0,0,
tx_10589,card_91,520000,Mastercard,debit,FR,m_116,5999,MX,177.34,USD,True,2025-10-23 15:03:35.680621,device_3471,FR,51.224.136.175,approved,0,,0,6,1,15,shared_device_many_cards
tx_10590,card_524,400000,Visa,credit,FR,m_236,6051,AU,658.59,USD,False,2025-11-26 18:10:24.680621,device_3162,FR,51.131.66.15,approved,0,,0,3,0,25,high_amount_cnp
tx_10591,card_246,400000,Visa,credit,AU,m_152,5999,DE,98.85,USD,True,2025-11-05 12:57:09.680621,device_4392,AU,101.66.15.82,approved,0,,0,3,0,0,
tx_10592,card_989,370000,Amex,credit,DE,m_63,5999,GB,216.47,USD,False,2025-10-21 20:33:57.680621,device_2857,DE,51.219.178.162,declined,0,,0,2,1,0,
tx_10593,card_598,530000,Mastercard,prepaid,US,m_28,5968,AU,65.41,USD,False,2025-10-22 10:48:32.680621,device_1271,US,23.31.119.4,approved,1,high_risk_bin_mcc,1,4,0,0,
tx_10594,card_1103,400000,Visa,credit,FR,m_85,6051,CA,390.79,USD,False,2025-10-24 20:30:58.680621,device_2891,FR,51.238.59.200,approved,0,,0,3,0,0,
tx_10595,card_606,400000,Visa,credit,DE,m_184,7995,DE,427.1,USD,False,2025-10-14 01:08:02.680621,device_4935,GB,51.77.97.7,approved,0,,0,2,1,20,geo_mismatch_cnp
tx_10596,card_317,370000,Amex,credit,FR,m_240,6011,US,14.75,USD,False,2025-11-04 23:44:02.680621,device_2490,FR,51.187.19.227,approved,0,,0,2,0,0,
tx_10597,card_676,530000,Mastercard,prepaid,AU,m_94,5732,MX,454.71,USD,True,2025-10-15 11:25:13.680621,device_1700,AU,101.102.176.34,approved,0,,0,5,0,15,shared_device_many_cards
tx_10598,card_450,510000,Mastercard,credit,BR,m_53,5732,DE,335.96,USD,True,2025-10-31 21:57:21.680621,device_2957,BR,101.236.204.188,approved,0,,0,1,0,0,
tx_10599,card_535,400100,Visa,debit,US,m_25,5968,BR,101.34,USD,False,2025-11-28 23:32:16.680621,device_2271,US,23.165.153.234,approved,0,,0,2,0,0,
tx_10600,card_595,520000,Mastercard,debit,AU,m_43,4814,BR,14.65,USD,False,2025-10-08 03:18:21.680621,device_3487,AU,101.118.145.199,declined,0,,0,6,0,15,shared_device_many_cards
tx_10601,card_63,370000,Amex,credit,FR,m_142,4816,MX,261.16,USD,False,2025-11-23 23:35:20.680621,device_1737,FR,51.94.55.244,approved,0,,0,1,0,0,
tx_10602,card_537,400100,Visa,debit,DE,m_145,5411,US,12.98,USD,True,2025-10-19 16:10:48.680621,device_3920,DE,51.102.70.215,approved,0,,0,3,0,0,
tx_10603,card_991,370000,Amex,credit,DE,m_106,5411,DE,64.93,USD,True,2025-10-16 01:59:15.680621,device_3938,DE,51.94.184.185,approved,0,,0,3,0,0,
tx_10604,card_800,520000,Mastercard,debit,CA,m_164,4814,FR,238.46,USD,True,2025-11-10 21:32:45.680621,device_4535,CA,23.168.11.63,approved,0,,0,3,0,0,
tx_10605,card_674,370000,Amex,credit,GB,m_78,6011,MX,160.99,USD,False,2025-12-03 18:41:38.680621,device_4794,GB,51.7.47.5,approved,0,,0,6,0,15,shared_device_many_cards
tx_10606,card_441,370000,Amex,credit,DE,m_2,6051,DE,90.53,USD,False,2025-10-18 13:07:15.680621,device_460,DE,51.125.20.6,approved,0,,0,5,0,15,shared_device_many_cards
tx_10607,card_167,530000,Mastercard,prepaid,FR,m_238,7995,FR,71.61,USD,False,2025-10-17 20:57:01.680621,device_4931,FR,51.119.139.126,approved,0,,0,3,0,0,
tx_10608,card_210,400000,Visa,credit,FR,m_73,5411,AU,37.43,USD,True,2025-10-28 13:51:36.680621,device_4922,FR,51.0.231.243,approved,0,,0,2,0,0,
tx_10609,card_697,520000,Mastercard,debit,DE,m_95,5732,FR,288.0,USD,False,2025-10-14 07:50:27.680621,device_4368,DE,51.236.90.248,approved,0,,0,3,0,0,
tx_10610,card_367,520000,Mastercard,debit,CA,m_81,4816,DE,71.87,USD,False,2025-10-12 14:01:23.680621,device_1553,CA,23.28.190.86,approved,0,,0,4,0,0,
tx_10611,card_1140,400000,Visa,credit,CA,m_38,4816,GB,293.78,USD,False,2025-10-12 03:53:59.680621,device_1405,CA,23.204.145.106,approved,0,,0,6,0,15,shared_device_many_cards
tx_10612,card_993,400100,Visa,debit,GB,m_241,4816,AU,62.83,USD,False,2025-12-06 12:06:41.680621,device_3860,GB,51.76.166.251,approved,0,,0,4,0,0,
tx_10613,card_402,510000,Mastercard,credit,MX,m_55,6011,BR,115.8,USD,False,2025-11-26 12:36:10.680621,device_1813,MX,101.67.53.140,approved,0,,0,5,0,15,shared_device_many_cards
tx_10614,card_646,400100,Visa,debit,MX,m_45,4816,MX,166.34,USD,False,2025-11-08 03:29:08.680621,device_1679,MX,101.100.122.86,approved,0,,0,4,0,0,
tx_10615,card_459,370000,Amex,credit,US,m_106,5411,DE,20.27,USD,True,2025-10-11 11:52:45.680621,device_562,US,23.111.196.83,approved,0,,0,4,0,0,
tx_10616,card_573,370000,Amex,credit,CA,m_9,6051,BR,607.44,USD,False,2025-10-21 05:14:32.680621,device_3255,CA,23.88.126.175,approved,0,,0,6,0,40,"high_amount_cnp,shared_device_many_cards"
tx_10617,card_834,530000,Mastercard,prepaid,US,m_45,4816,MX,147.13,USD,False,2025-11-17 17:42:36.680621,device_823,US,23.147.98.210,approved,0,,0,5,0,15,shared_device_many_cards
tx_10618,card_716,520000,Mastercard,debit,US,m_50,7995,GB,437.01,USD,False,2025-10-17 11:39:47.680621,device_2317,US,23.167.198.70,approved,0,,0,2,0,0,
tx_10619,card_1011,400000,Visa,credit,FR,m_197,6051,US,689.96,USD,False,2025-12-03 21:30:58.680621,device_3667,FR,51.76.126.182,approved,0,,0,2,0,25,high_amount_cnp
tx_10620,card_261,510000,Mastercard,credit,BR,m_43,4814,BR,98.27,USD,True,2025-10-28 06:45:26.680621,device_580,BR,101.131.149.157,approved,0,,0,5,0,15,shared_device_many_cards
tx_10621,card_678,400100,Visa,debit,CA,m_184,7995,DE,170.98,USD,False,2025-11-14 20:16:42.680621,device_4913,CA,23.102.171.200,approved,0,,0,5,0,15,shared_device_many_cards
tx_10622,card_461,370000,Amex,credit,GB,m_245,4816,FR,244.12,USD,False,2025-10-27 07:20:32.680621,device_2333,GB,51.220.29.54,approved,0,,0,1,0,0,
tx_10623,card_245,530000,Mastercard,prepaid,US,m_85,6051,CA,896.39,USD,False,2025-11-22 18:55:57.680621,device_3750,US,23.200.187.133,approved,1,high_risk_bin_mcc,0,4,0,25,high_amount_cnp
tx_10624,card_1101,400100,Visa,debit,FR,m_24,6051,CA,781.72,USD,False,2025-10-11 19:21:09.680621,device_3241,FR,51.74.101.189,approved,0,,0,4,1,25,high_amount_cnp
tx_10625,card_255,520000,Mastercard,debit,GB,m_217,4816,US,106.76,USD,False,2025-11-16 01:24:31.680621,device_2482,GB,51.152.17.241,approved,0,,0,5,0,15,shared_device_many_cards
tx_10626,card_778,400000,Visa,credit,BR,m_66,6011,BR,168.49,USD,False,2025-11-01 10:40:39.680621,device_1174,BR,101.11.162.157,approved,0,,0,7,0,15,shared_device_many_cards
tx_10627,card_546,400000,Visa,credit,MX,m_3,5732,BR,418.11,USD,True,2025-10-16 06:55:47.680621,device_1567,MX,101.119.133.251,approved,0,,0,5,0,15,shared_device_many_cards
tx_10628,card_1105,370000,Amex,credit,MX,m_179,6051,CA,441.51,USD,False,2025-12-03 09:40:28.680621,device_4695,MX,101.78.52.30,approved,0,,0,5,0,15,shared_device_many_cards
tx_10629,card_60,370000,Amex,credit,DE,m_4,6051,GB,963.1,USD,False,2025-11-30 01:04:13.680621,device_348,DE,51.190.165.43,approved,0,,0,3,0,25,high_amount_cnp
tx_10630,card_708,510000,Mastercard,credit,CA,m_74,5411,MX,68.38,USD,False,2025-10-24 20:59:20.680621,device_4213,AU,101.76.60.236,approved,0,,0,8,0,35,"geo_mismatch_cnp,shared_device_many_cards"
tx_10631,card_79,400100,Visa,debit,CA,m_208,5968,CA,90.25,USD,False,2025-11-19 01:18:41.680621,device_4814,CA,23.29.116.120,approved,0,,0,5,0,15,shared_device_many_cards
tx_10632,card_208,400100,Visa,debit,CA,m_23,5999,US,19.9,USD,True,2025-11-27 23:08:00.680621,device_3527,GB,51.216.42.202,approved,0,,0,2,0,0,
tx_10633,card_465,370000,Amex,credit,DE,m_106,5411,DE,119.15,USD,True,2025-10-13 00:23:56.680621,device_547,DE,51.11.172.6,approved,0,,0,5,0,15,shared_device_many_cards
tx_10634,card_563,510000,Mastercard,credit,BR,m_166,4816,DE,255.61,USD,False,2025-10-30 23:25:28.680621,device_2679,BR,101.6.255.207,declined,0,,0,2,0,0,
tx_10635,card_1067,530000,Mastercard,prepaid,FR,m_229,6011,CA,76.9,USD,True,2025-10-17 07:43:14.680621,device_2090,FR,51.237.220.231,approved,0,,0,2,0,0,
tx_10636,card_620,370000,Amex,credit,US,m_37,5732,GB,225.85,USD,True,2025-11-06 04:46:11.680621,device_3808,US,23.67.202.97,approved,0,,0,3,0,0,
tx_10637,card_10,400100,Visa,debit,MX,m_87,7995,AU,128.49,USD,False,2025-11-23 21:02:47.680621,device_2459,MX,101.144.192.77,approved,0,,0,7,0,15,shared_device_many_cards
tx_10638,card_527,400100,Visa,debit,GB,m_196,6011,CA,103.16,USD,True,2025-11-10 16:26:54.680621,device_355,GB,51.133.234.222,approved,0,,0,2,0,0,
tx_10639,card_550,400000,Visa,credit,CA,m_99,4816,US,70.64,USD,False,2025-10-24 06:01:26.680621,device_768,CA,23.124.110.163,approved,0,,0,5,0,15,shared_device_many_cards
tx_10640,card_93,370000,Amex,credit,BR,m_200,4814,US,212.73,USD,False,2025-10-09 06:26:45.680621,device_615,BR,101.130.226.31,approved,0,,0,5,0,15,shared_device_many_cards
tx_10641,card_121,370000,Amex,credit,GB,m_146,5999,CA,148.13,USD,False,2025-12-04 05:40:46.680621,device_4809,GB,51.247.167.61,approved,0,,0,4,0,0,
tx_10642,card_1022,370000,Amex,credit,GB,m_56,5732,AU,603.02,USD,True,2025-10-15 11:27:59.680621,device_2070,GB,51.12.98.146,approved,0,,0,2,0,0,
tx_10643,card_169,520000,Mastercard,debit,US,m_177,6011,AU,155.04,USD,True,2025-11-21 06:02:36.680621,device_2615,US,23.207.226.103,approved,0,,0,5,0,15,shared_device_many_cards
tx_10644,card_614,400000,Visa,credit,MX,m_116,5999,MX,296.56,USD,False,2025-10-18 22:52:16.680621,device_872,MX,101.63.238.196,approved,0,,0,5,0,15,shared_device_many_cards
tx_10645,card_520,530000,Mastercard,prepaid,AU,m_194,4816,US,174.44,USD,False,2025-11-14 09:19:36.680621,device_20,AU,101.93.225.46,approved,0,,0,5,0,15,shared_device_many_cards
tx_10646,card_889,530000,Mastercard,prepaid,CA,m_169,6011,DE,253.4,USD,False,2025-11-17 04:49:12.680621,device_620,CA,23.18.187.205,approved,0,,0,1,0,0,
tx_10647,card_107,400000,Visa,credit,FR,m_220,4814,US,95.1,USD,False,2025-10-16 00:11:55.680621,device_42,FR,51.103.152.62,approved,0,,0,3,0,0,
tx_10648,card_201,370000,Amex,credit,GB,m_189,5968,CA,231.94,USD,False,2025-10-13 13:38:34.680621,device_484,GB,51.159.174.107,approved,0,,0,5,0,15,shared_device_many_cards
tx_10649,card_58,520000,Mastercard,debit,GB,m_177,6011,AU,242.29,USD,False,2025-10-26 07:11:58.680621,device_907,GB,51.158.66.73,approved,0,,0,3,1,0,
tx_10650,card_450,510000,Mastercard,credit,BR,m_225,5732,AU,491.91,USD,True,2025-11-12 02:26:18.680621,device_4773,BR,101.43.184.244,approved,0,,0,5,0,15,shared_device_many_cards
tx_10651,card_976,370000,Amex,credit,CA,m_115,7995,DE,772.69,USD,False,2025-12-01 18:32:37.680621,device_737,GB,51.174.126.226,approved,0,,0,4,0,45,"high_amount_cnp,geo_mismatch_cnp"
tx_10652,card_321,510000,Mastercard,credit,MX,m_28,5968,AU,229.27,USD,False,2025-12-05 20:59:11.680621,device_1192,MX,101.30.199.123,declined,0,,0,4,0,0,
tx_10653,card_319,520000,Mastercard,debit,AU,m_245,4816,FR,253.95,USD,False,2025-11-14 01:22:34.680621,device_4468,AU,101.38.252.95,approved,0,,0,4,0,0,
tx_10654,card_459,370000,Amex,credit,US,m_93,5968,AU,111.49,USD,False,2025-12-06 11:37:07.680621,device_4037,US,23.34.47.167,approved,0,,0,2,0,0,
tx_10655,card_815,370000,Amex,credit,CA,m_174,7995,US,260.91,USD,False,2025-11-26 23:12:24.680621,device_1381,CA,23.149.108.142,approved,0,,0,2,0,0,
tx_10656,card_376,520000,Mastercard,debit,CA,m_4,6051,GB,621.91,USD,False,2025-10-25 19:34:56.680621,device_767,CA,23.60.81.48,approved,0,,0,7,0,40,"high_amount_cnp,shared_device_many_cards"
tx_10657,card_62,370000,Amex,credit,DE,m_50,7995,GB,330.99,USD,False,2025-11-29 23:53:16.680621,device_1499,DE,51.86.48.132,approved,0,,0,3,0,0,
tx_10658,card_1197,520000,Mastercard,debit,AU,m_106,5411,DE,19.78,USD,True,2025-11-22 09:50:41.680621,device_359,AU,101.163.144.127,approved,0,,0,3,1,0,
tx_10659,card_282,510000,Mastercard,credit,BR,m_182,4816,US,63.6,USD,False,2025-10-28 06:36:14.680621,device_1456,BR,101.164.183.150,approved,0,,0,1,0,0,
tx_10660,card_414,400100,Visa,debit,MX,m_212,4814,AU,231.55,USD,True,2025-11-03 18:20:28.680621,device_2393,MX,101.93.89.30,approved,0,,0,6,0,15,shared_device_many_cards
tx_10661,card_312,370000,Amex,credit,MX,m_200,4814,US,141.12,USD,False,2025-11-26 21:38:23.680621,device_900,MX,101.169.15.138,approved,0,,0,5,1,15,shared_device_many_cards
tx_10662,card_459,370000,Amex,credit,US,m_32,5732,MX,483.24,USD,False,2025-10-13 01:33:06.680621,device_4429,US,23.42.207.236,approved,0,,0,2,0,0,
tx_10663,card_576,370000,Amex,credit,US,m_229,6011,CA,142.0,USD,True,2025-10-28 17:20:58.680621,device_3293,US,23.190.51.22,approved,0,,0,7,0,15,shared_device_many_cards
tx_10664,card_1163,520000,Mastercard,debit,BR,m_197,6051,US,924.96,USD,False,2025-11-22 00:14:15.680621,device_1778,BR,101.111.147.108,approved,0,,0,6,0,40,"high_amount_cnp,shared_device_many_cards"
tx_10665,card_1086,530000,Mastercard,prepaid,BR,m_246,6011,MX,251.2,USD,True,2025-11-23 07:13:08.680621,device_4854,BR,101.176.147.3,approved,0,,0,3,1,0,
tx_10666,card_468,520000,Mastercard,debit,CA,m_114,5732,BR,140.43,USD,False,2025-11-06 05:47:21.680621,device_3432,CA,23.141.188.163,approved,0,,0,3,0,0,
tx_10667,card_903,370000,Amex,credit,DE,m_75,4814,FR,114.76,USD,False,2025-11-24 09:39:28.680621,device_4552,DE,51.61.248.49,approved,0,,0,3,0,0,
tx_10668,card_843,530000,Mastercard,prepaid,GB,m_123,5968,AU,74.51,USD,False,2025-11-08 14:50:06.680621,device_735,GB,51.96.151.18,declined,1,high_risk_bin_mcc,0,3,0,0,
tx_10669,card_3,400100,Visa,debit,FR,m_175,5999,AU,147.2,USD,False,2025-10-17 07:53:14.680621,device_1433,BR,101.84.193.76,approved,0,,0,6,0,35,"geo_mismatch_cnp,shared_device_many_cards"
tx_10670,card_292,510000,Mastercard,credit,MX,m_10,7995,BR,224.91,USD,False,2025-10-30 01:56:19.680621,device_3173,MX,101.56.187.224,approved,0,,0,2,0,0,
tx_10671,card_1150,400000,Visa,credit,DE,m_7,6011,BR,274.85,USD,False,2025-11-19 22:47:35.680621,device_3331,DE,51.67.103.239,approved,0,,0,3,0,0,
tx_10672,card_800,520000,Mastercard,debit,CA,m_80,5732,US,721.31,USD,False,2025-11-25 16:04:13.680621,device_2592,CA,23.157.235.191,approved,1,high_amount_cnp,0,2,0,25,high_amount_cnp
tx_10673,card_171,520000,Mastercard,debit,FR,m_18,5732,DE,793.2,USD,True,2025-10-27 02:07:13.680621,device_78,FR,51.106.160.10,approved,0,,0,9,0,15,shared_device_many_cards
tx_10674,card_914,400100,Visa,debit,US,m_100,5999,DE,264.13,USD,True,2025-10-30 01:16:18.680621,device_1370,US,23.25.52.59,approved,0,,0,7,0,15,shared_device_many_cards
tx_10675,card_1187,510000,Mastercard,credit,BR,m_167,5411,DE,43.55,USD,False,2025-11-02 19:47:05.680621,device_1932,BR,101.181.77.71,approved,0,,0,2,0,0,
tx_10676,card_525,370000,Amex,credit,US,m_135,5732,AU,169.37,USD,True,2025-10-24 03:38:32.680621,device_687,US,23.189.38.52,approved,0,,0,5,2,15,shared_device_many_cards
tx_10677,card_1033,400000,Visa,credit,BR,m_148,6051,CA,465.89,USD,False,2025-10-12 04:42:05.680621,device_4520,BR,101.0.175.25,approved,0,,0,4,0,0,
tx_10678,card_1008,520000,Mastercard,debit,US,m_126,6051,AU,236.97,USD,False,2025-11-14 14:45:55.680621,device_3336,US,23.115.175.202,approved,0,,0,5,0,15,shared_device_many_cards
tx_10679,card_638,400100,Visa,debit,CA,m_234,4816,DE,128.41,USD,False,2025-10-17 01:41:08.680621,device_2215,CA,23.12.50.154,approved,0,,0,8,0,15,shared_device_many_cards
tx_10680,card_422,510000,Mastercard,credit,BR,m_20,6051,AU,542.17,USD,False,2025-11-10 23:03:21.680621,device_1057,BR,101.200.5.206,approved,0,,0,4,0,25,high_amount_cnp
tx_10681,card_1194,370000,Amex,credit,MX,m_199,5732,US,172.41,USD,False,2025-10-23 02:44:12.680621,device_719,MX,101.157.134.251,approved,0,,0,4,0,0,
tx_10682,card_1179,400000,Visa,credit,AU,m_163,6011,AU,42.71,USD,False,2025-11-23 15:27:45.680621,device_2061,AU,101.170.88.71,approved,0,,0,2,0,0,
tx_10683,card_522,510000,Mastercard,credit,FR,m_41,6051,FR,845.74,USD,False,2025-11-05 18:06:50.680621,device_4976,FR,51.226.204.117,approved,0,,0,3,0,25,high_amount_cnp
tx_10684,card_775,400100,Visa,debit,MX,m_250,7995,BR,778.11,USD,False,2025-12-02 04:56:51.680621,device_991,MX,101.202.147.42,approved,0,,0,6,0,40,"high_amount_cnp,shared_device_many_cards"
tx_10685,card_303,510000,Mastercard,credit,US,m_247,5411,GB,18.73,USD,False,2025-11-08 14:18:50.680621,device_4572,US,23.37.178.64,approved,0,,0,6,0,15,shared_device_many_cards
tx_10686,card_558,520000,Mastercard,debit,MX,m_156,4814,MX,285.98,USD,False,2025-11-10 17:58:22.680621,device_429,MX,101.213.125.172,approved,0,,0,5,0,15,shared_device_many_cards
tx_10687,card_854,510000,Mastercard,credit,MX,m_87,7995,AU,840.43,USD,False,2025-11-05 18:41:33.680621,device_903,MX,101.221.227.170,declined,0,,0,7,0,50,"high_amount_cnp,shared_device_many_cards,declined_high_amount"
tx_10688,card_840,400000,Visa,credit,DE,m_248,5968,CA,17.07,USD,False,2025-10-29 13:31:19.680621,device_215,DE,51.160.198.238,approved,0,,0,7,0,15,shared_device_many_cards
tx_10689,card_119,370000,Amex,credit,AU,m_90,6011,CA,239.08,USD,False,2025-11-10 10:22:22.680621,device_4741,AU,101.32.206.124,approved,0,,0,5,0,15,shared_device_many_cards
tx_10690,card_582,510000,Mastercard,credit,AU,m_184,7995,DE,882.39,USD,False,2025-10-21 03:43:59.680621,device_2462,MX,101.180.45.58,approved,0,,0,4,0,45,"high_amount_cnp,geo_mismatch_cnp"
tx_10691,card_815,370000,Amex,credit,CA,m_171,6051,BR,230.95,USD,False,2025-10-20 07:01:10.680621,device_3807,CA,23.51.196.73,approved,0,,0,4,0,0,
tx_10692,card_389,400100,Visa,debit,AU,m_187,5732,GB,736.79,USD,False,2025-11-28 10:14:54.680621,device_3016,AU,101.211.3.170,declined,1,high_amount_cnp,0,4,0,35,"high_amount_cnp,declined_high_amount"
tx_10693,card_139,510000,Mastercard,credit,GB,m_73,5411,AU,56.27,USD,False,2025-12-01 17:00:05.680621,device_4679,GB,51.99.74.32,approved,0,,0,6,1,15,shared_device_many_cards
tx_10694,card_875,520000,Mastercard,debit,MX,m_198,5968,GB,257.18,USD,False,2025-12-02 21:44:03.680621,device_3785,MX,101.205.191.201,approved,0,,0,6,0,15,shared_device_many_cards
tx_10695,card_1007,400100,Visa,debit,BR,m_49,5732,CA,244.0,USD,True,2025-11-28 11:55:24.680621,device_1213,GB,51.23.80.227,approved,0,,0,4,0,0,
tx_10696,card_781,400000,Visa,credit,CA,m_204,4814,DE,143.85,USD,False,2025-10-16 20:48:37.680621,device_3597,CA,23.211.47.113,declined,0,,0,6,1,15,shared_device_many_cards
tx_10697,card_943,400100,Visa,debit,US,m_222,4816,AU,77.88,USD,False,2025-11-26 02:58:01.680621,device_4618,US,23.59.11.66,declined,0,,0,7,0,15,shared_device_many_cards
tx_10698,card_572,530000,Mastercard,prepaid,AU,m_36,5411,AU,70.36,USD,False,2025-11-29 20:22:43.680621,device_4092,AU,101.16.89.119,approved,0,,0,7,0,15,shared_device_many_cards
tx_10699,card_558,520000,Mastercard,debit,MX,m_199,5732,US,712.08,USD,False,2025-11-09 06:25:22.680621,device_147,MX,101.127.32.10,approved,1,high_amount_cnp,0,4,0,25,high_amount_cnp
tx_10700,card_796,370000,Amex,credit,AU,m_81,4816,DE,96.66,USD,False,2025-11-28 14:33:35.680621,device_2590,AU,101.81.162.138,approved,0,,0,7,0,15,shared_device_many_cards
tx_10701,card_658,520000,Mastercard,debit,FR,m_28,5968,AU,151.31,USD,False,2025-10-21 15:00:05.680621,device_1510,FR,51.193.182.64,approved,0,,0,3,0,0,
tx_10702,card_1166,370000,Amex,credit,AU,m_56,5732,AU,712.92,USD,False,2025-11-21 00:58:03.680621,device_4083,AU,101.199.24.92,approved,0,,0,4,0,25,high_amount_cnp
tx_10703,card_1055,400100,Visa,debit,DE,m_88,7995,US,272.68,USD,False,2025-11-11 06:40:30.680621,device_3333,CA,23.47.45.198,approved,0,,0,4,0,20,geo_mismatch_cnp
