transaction_id,card_id,bin,brand,card_type,home_country,merchant_id,mcc,merchant_country,amount,currency,card_present,timestamp,device_id,ip_country,auth_result,risk_score,risk_bucket,is_fraud_pattern,chargeback
tx_14235,card_1074,520000,Mastercard,debit,FR,m_17,5732,US,766.77,USD,False,2025-11-29 07:21:17.680621,device_765,FR,approved,40,21-40,0,0
tx_14236,card_302,520000,Mastercard,debit,BR,m_142,4816,MX,190.23,USD,False,2025-11-22 10:19:10.680621,device_4545,MX,approved,20,1-20,0,0
tx_14237,card_469,400100,Visa,debit,BR,m_152,5999,DE,255.5,USD,False,2025-11-11 23:48:19.680621,device_168,BR,approved,15,1-20,0,0
tx_14238,card_286,370000,Amex,credit,CA,m_211,5411,MX,15.14,USD,False,2025-12-02 19:42:37.680621,device_1395,CA,approved,15,1-20,0,0
tx_14239,card_351,520000,Mastercard,debit,DE,m_44,6011,US,268.1,USD,False,2025-11-21 12:41:15.680621,device_4469,DE,approved,0,0,0,0
tx_14240,card_641,400000,Visa,credit,GB,m_28,5968,AU,33.11,USD,False,2025-11-10 03:14:06.680621,device_4627,GB,approved,0,0,0,0
tx_14241,card_519,370000,Amex,credit,AU,m_51,5999,AU,286.1,USD,True,2025-12-02 14:06:20.680621,device_3089,AU,approved,15,1-20,0,0
tx_14242,card_478,370000,Amex,credit,US,m_58,4814,DE,157.66,USD,True,2025-11-02 15:18:39.680621,device_4615,US,approved,0,0,0,0
tx_14243,card_850,370000,Amex,credit,DE,m_230,6051,DE,252.19,USD,False,2025-11-05 07:54:28.680621,device_4801,DE,approved,15,1-20,0,0
tx_14244,card_575,370000,Amex,credit,BR,m_167,5411,DE,53.22,USD,True,2025-11-24 11:12:39.680621,device_1105,BR,approved,0,0,0,0
tx_14245,card_856,400100,Visa,debit,MX,m_149,4816,BR,124.4,USD,False,2025-10-25 05:48:23.680621,device_4487,MX,approved,15,1-20,0,0
tx_14246,card_1045,400100,Visa,debit,DE,m_104,7995,CA,684.99,USD,False,2025-11-18 04:59:42.680621,device_1959,DE,approved,25,21-40,0,0
tx_14247,card_993,400100,Visa,debit,GB,m_70,6051,DE,122.23,USD,False,2025-10-29 08:22:45.680621,device_1095,GB,approved,15,1-20,0,0
tx_14248,card_276,530000,Mastercard,prepaid,MX,m_32,5732,MX,287.58,USD,False,2025-10-15 00:20:47.680621,device_1773,MX,approved,0,0,0,0
tx_14249,card_43,520000,Mastercard,debit,MX,m_7,6011,BR,133.75,USD,False,2025-12-01 22:32:38.680621,device_3347,MX,approved,0,0,0,0
tx_14250,card_955,400000,Visa,credit,FR,m_43,4814,BR,169.88,USD,False,2025-11-26 20:13:50.680621,device_3755,FR,approved,15,1-20,0,0
tx_14251,card_313,370000,Amex,credit,MX,m_170,5411,FR,22.77,USD,False,2025-10-27 10:31:56.680621,device_140,MX,approved,0,0,0,0
tx_14252,card_788,530000,Mastercard,prepaid,DE,m_187,5732,GB,790.31,USD,True,2025-10-16 22:16:25.680621,device_1193,DE,approved,15,1-20,0,0
tx_14253,card_449,510000,Mastercard,credit,AU,m_244,5968,CA,64.59,USD,False,2025-10-11 09:25:57.680621,device_955,AU,approved,0,0,0,0
tx_14254,card_564,510000,Mastercard,credit,DE,m_129,5411,CA,149.99,USD,False,2025-11-18 15:23:57.680621,device_3392,DE,approved,0,0,0,0
tx_14255,card_925,510000,Mastercard,credit,DE,m_68,7995,GB,999.14,USD,False,2025-11-02 17:36:36.680621,device_1246,DE,approved,25,21-40,0,0
tx_14256,card_411,520000,Mastercard,debit,DE,m_125,7995,GB,384.26,USD,False,2025-10-12 11:00:28.680621,device_3220,DE,approved,0,0,0,0
tx_14257,card_1162,400100,Visa,debit,BR,m_96,4816,AU,199.35,USD,False,2025-12-04 19:51:52.680621,device_4607,BR,approved,0,0,0,0
tx_14258,card_964,520000,Mastercard,debit,MX,m_153,4814,BR,260.27,USD,False,2025-11-12 03:00:54.680621,device_4936,MX,approved,0,0,0,0
tx_14259,card_389,400100,Visa,debit,AU,m_146,5999,CA,72.35,USD,True,2025-11-05 21:06:53.680621,device_3852,AU,declined,15,1-20,0,0
tx_14260,card_10,400100,Visa,debit,MX,m_42,6011,GB,271.75,USD,True,2025-11-20 08:25:22.680621,device_3888,MX,approved,0,0,0,0
tx_14261,card_1124,400000,Visa,credit,MX,m_224,5999,DE,13.33,USD,False,2025-11-05 19:55:49.680621,device_4480,MX,approved,0,0,0,0
tx_14262,card_422,510000,Mastercard,credit,BR,m_67,4814,MX,259.73,USD,False,2025-10-15 13:51:23.680621,device_121,BR,approved,0,0,0,0
tx_14263,card_190,530000,Mastercard,prepaid,CA,m_137,5999,GB,59.91,USD,False,2025-10-18 02:37:16.680621,device_3110,CA,approved,15,1-20,0,0
tx_14264,card_172,510000,Mastercard,credit,GB,m_187,5732,GB,80.76,USD,False,2025-11-15 11:30:30.680621,device_1676,GB,approved,15,1-20,0,0
tx_14265,card_50,400100,Visa,debit,GB,m_3,5732,BR,188.8,USD,False,2025-10-21 19:14:46.680621,device_2694,GB,approved,0,0,0,0
tx_14266,card_444,370000,Amex,credit,CA,m_225,5732,AU,496.2,USD,False,2025-12-02 03:12:24.680621,device_4878,CA,approved,15,1-20,0,0
tx_14267,card_929,510000,Mastercard,credit,DE,m_91,4816,DE,104.43,USD,False,2025-10-17 18:18:49.680621,device_2769,DE,declined,0,0,0,0
tx_14268,card_826,370000,Amex,credit,MX,m_162,6011,AU,69.66,USD,True,2025-10-25 16:39:37.680621,device_1233,MX,approved,0,0,0,0
tx_14269,card_762,400000,Visa,credit,DE,m_186,6011,BR,223.92,USD,False,2025-11-19 01:44:47.680621,device_696,DE,approved,0,0,0,0
tx_14270,card_257,530000,Mastercard,prepaid,US,m_241,4816,AU,26.61,USD,False,2025-12-01 04:16:29.680621,device_1085,US,approved,15,1-20,0,0
tx_14271,card_724,400000,Visa,credit,DE,m_234,4816,DE,162.36,USD,False,2025-11-16 22:46:48.680621,device_1468,DE,approved,15,1-20,0,0
tx_14272,card_743,400100,Visa,debit,CA,m_131,6051,US,24.94,USD,False,2025-10-08 21:43:17.680621,device_1489,CA,approved,15,1-20,0,0
tx_14273,card_325,510000,Mastercard,credit,CA,m_87,7995,AU,870.32,USD,False,2025-11-06 14:00:58.680621,device_2462,CA,approved,25,21-40,0,0
tx_14274,card_1078,510000,Mastercard,credit,MX,m_195,4816,CA,112.57,USD,False,2025-10-16 10:22:21.680621,device_364,BR,approved,20,1-20,0,0
tx_14275,card_591,400000,Visa,credit,GB,m_141,5732,US,229.16,USD,False,2025-11-19 15:20:54.680621,device_399,GB,approved,0,0,0,0
tx_14276,card_1023,370000,Amex,credit,AU,m_172,5732,FR,518.93,USD,True,2025-12-05 11:13:55.680621,device_1467,AU,approved,0,0,0,0
tx_14277,card_552,400000,Visa,credit,GB,m_52,4816,MX,52.69,USD,False,2025-12-03 04:33:01.680621,device_4338,GB,approved,0,0,0,0
tx_14278,card_325,510000,Mastercard,credit,CA,m_95,5732,FR,708.53,USD,True,2025-10-24 10:16:40.680621,device_200,CA,approved,0,0,0,0
tx_14279,card_277,370000,Amex,credit,DE,m_172,5732,FR,666.83,USD,False,2025-11-24 09:27:49.680621,device_530,DE,approved,25,21-40,0,0
tx_14280,card_1117,520000,Mastercard,debit,MX,m_71,4814,GB,178.29,USD,False,2025-11-19 14:26:20.680621,device_4949,MX,approved,15,1-20,0,0
tx_14281,card_73,370000,Amex,credit,BR,m_106,5411,DE,222.18,USD,True,2025-11-21 01:55:57.680621,device_3235,BR,approved,0,0,0,0
tx_14282,card_462,400000,Visa,credit,MX,m_5,5968,FR,199.1,USD,False,2025-11-09 10:15:43.680621,device_2080,MX,approved,0,0,0,0
tx_14283,card_486,530000,Mastercard,prepaid,DE,m_115,7995,DE,29.98,USD,False,2025-10-14 09:12:46.680621,device_4312,DE,approved,0,0,0,0
tx_14284,card_423,520000,Mastercard,debit,AU,m_82,5411,DE,33.02,USD,False,2025-11-28 20:39:33.680621,device_4225,AU,approved,15,1-20,0,0
tx_14285,card_554,520000,Mastercard,debit,DE,m_175,5999,AU,194.82,USD,True,2025-10-26 17:18:10.680621,device_2589,DE,approved,15,1-20,0,0
tx_14286,card_1066,400000,Visa,credit,FR,m_202,5999,DE,278.2,USD,False,2025-10-13 17:43:56.680621,device_3770,FR,approved,0,0,0,0
tx_14287,card_943,400100,Visa,debit,US,m_194,4816,US,229.57,USD,False,2025-10-20 20:33:58.680621,device_4049,US,approved,0,0,0,0
tx_14288,card_1171,530000,Mastercard,prepaid,BR,m_184,7995,DE,322.76,USD,False,2025-10-20 08:01:15.680621,device_1615,BR,approved,15,1-20,0,0
tx_14289,card_660,400000,Visa,credit,MX,m_224,5999,DE,54.62,USD,False,2025-11-14 13:50:17.680621,device_673,BR,approved,20,1-20,0,0
tx_14290,card_42,400100,Visa,debit,MX,m_52,4816,MX,293.89,USD,False,2025-11-23 06:45:23.680621,device_248,MX,approved,15,1-20,0,0
tx_14291,card_348,530000,Mastercard,prepaid,CA,m_241,4816,AU,297.24,USD,False,2025-10-28 02:28:45.680621,device_2483,CA,approved,0,0,0,0
tx_14292,card_1170,370000,Amex,credit,FR,m_147,6011,GB,297.56,USD,False,2025-10-28 12:27:51.680621,device_772,FR,approved,0,0,0,0
tx_14293,card_754,400100,Visa,debit,US,m_177,6011,AU,42.75,USD,True,2025-11-16 03:55:05.680621,device_2167,US,approved,0,0,0,0
tx_14294,card_257,530000,Mastercard,prepaid,US,m_44,6011,US,195.1,USD,False,2025-10-08 02:58:14.680621,device_4818,US,approved,15,1-20,0,0
tx_14295,card_1096,400100,Visa,debit,GB,m_196,6011,CA,220.94,USD,False,2025-10-08 08:03:00.680621,device_5000,GB,declined,0,0,0,0
tx_14296,card_1053,400100,Visa,debit,DE,m_129,5411,CA,19.31,USD,False,2025-10-10 00:27:41.680621,device_815,DE,approved,15,1-20,0,0
tx_14297,card_975,400000,Visa,credit,BR,m_248,5968,CA,162.54,USD,False,2025-10-13 23:48:07.680621,device_2147,BR,approved,15,1-20,0,0
tx_14298,card_591,400000,Visa,credit,GB,m_242,5411,AU,89.0,USD,False,2025-10-26 09:23:01.680621,device_4920,GB,approved,0,0,0,0
tx_14299,card_793,530000,Mastercard,prepaid,MX,m_207,5968,CA,54.44,USD,False,2025-12-06 16:45:13.680621,device_74,MX,approved,0,0,0,0
tx_14300,card_1185,520000,Mastercard,debit,AU,m_230,6051,DE,844.74,USD,False,2025-10-11 11:04:39.680621,device_1357,AU,approved,40,21-40,0,0
tx_14301,card_647,400000,Visa,credit,MX,m_122,4816,MX,96.12,USD,False,2025-10-29 00:47:05.680621,device_4741,MX,approved,15,1-20,0,0
tx_14302,card_1023,370000,Amex,credit,AU,m_188,5968,CA,287.61,USD,False,2025-11-21 23:40:06.680621,device_1927,AU,approved,0,0,0,0
tx_14303,card_529,400100,Visa,debit,AU,m_87,7995,AU,601.57,USD,False,2025-10-10 03:04:15.680621,device_106,AU,approved,25,21-40,0,0
tx_14304,card_825,510000,Mastercard,credit,BR,m_106,5411,DE,104.61,USD,True,2025-11-03 07:08:12.680621,device_4425,US,approved,0,0,0,0
tx_14305,card_420,530000,Mastercard,prepaid,MX,m_223,4816,BR,51.5,USD,False,2025-11-13 16:42:12.680621,device_1972,MX,approved,0,0,0,0
tx_14306,card_1090,530000,Mastercard,prepaid,MX,m_133,4814,DE,43.74,USD,True,2025-10-11 07:49:42.680621,device_2104,MX,approved,0,0,0,0
tx_14307,card_126,530000,Mastercard,prepaid,CA,m_9,6051,BR,752.0,USD,False,2025-12-06 10:27:19.680621,device_424,CA,approved,25,21-40,0,0
tx_14308,card_367,520000,Mastercard,debit,CA,m_83,4816,DE,253.76,USD,False,2025-10-17 12:57:12.680621,device_1818,CA,approved,0,0,0,0
tx_14309,card_287,530000,Mastercard,prepaid,AU,m_151,5732,AU,532.3,USD,True,2025-11-10 13:03:48.680621,device_4009,AU,approved,15,1-20,0,0
tx_14310,card_700,510000,Mastercard,credit,MX,m_7,6011,BR,230.78,USD,False,2025-12-05 03:16:43.680621,device_1363,MX,approved,15,1-20,0,0
tx_14311,card_763,400100,Visa,debit,US,m_41,6051,FR,415.05,USD,False,2025-11-10 04:25:30.680621,device_76,US,approved,15,1-20,0,0
tx_14312,card_132,370000,Amex,credit,DE,m_131,6051,US,957.6,USD,False,2025-11-18 19:17:17.680621,device_832,DE,approved,25,21-40,0,0
tx_14313,card_577,510000,Mastercard,credit,DE,m_235,5968,FR,86.45,USD,False,2025-11-18 00:49:24.680621,device_3922,DE,approved,15,1-20,0,0
tx_14314,card_47,370000,Amex,credit,BR,m_130,4814,MX,17.42,USD,True,2025-11-19 00:59:51.680621,device_2920,BR,approved,0,0,0,0
tx_14315,card_579,530000,Mastercard,prepaid,GB,m_11,7995,US,528.8,USD,False,2025-11-21 15:34:45.680621,device_2309,FR,approved,45,41+,0,0
tx_14316,card_425,520000,Mastercard,debit,US,m_195,4816,CA,244.81,USD,False,2025-10-12 10:23:43.680621,device_1123,US,approved,0,0,0,0
tx_14317,card_799,510000,Mastercard,credit,AU,m_64,7995,BR,200.99,USD,False,2025-12-04 10:46:29.680621,device_1438,AU,approved,15,1-20,0,0
tx_14318,card_1188,370000,Amex,credit,GB,m_204,4814,DE,232.55,USD,False,2025-11-14 22:34:48.680621,device_4689,GB,approved,15,1-20,0,0
tx_14319,card_884,400000,Visa,credit,BR,m_165,5968,CA,242.93,USD,False,2025-10-24 09:36:48.680621,device_3199,BR,approved,0,0,0,0
tx_14320,card_467,400100,Visa,debit,BR,m_22,7995,GB,254.75,USD,False,2025-11-10 09:24:31.680621,device_1312,AU,approved,35,21-40,1,0
tx_14321,card_434,520000,Mastercard,debit,GB,m_163,6011,AU,246.2,USD,False,2025-11-29 13:48:27.680621,device_2076,GB,approved,0,0,0,0
tx_14322,card_461,370000,Amex,credit,GB,m_164,4814,FR,113.54,USD,False,2025-11-13 21:05:05.680621,device_627,GB,approved,0,0,0,0
tx_14323,card_805,520000,Mastercard,debit,BR,m_45,4816,MX,234.72,USD,False,2025-12-01 07:15:07.680621,device_961,BR,approved,0,0,0,0
tx_14324,card_1066,400000,Visa,credit,FR,m_88,7995,US,166.07,USD,False,2025-10-27 21:46:45.680621,device_3574,FR,approved,0,0,0,0
tx_14325,card_440,400000,Visa,credit,FR,m_248,5968,CA,242.12,USD,False,2025-10-12 05:11:34.680621,device_3190,FR,approved,15,1-20,0,0
tx_14326,card_522,510000,Mastercard,credit,FR,m_227,4814,FR,248.58,USD,True,2025-10-23 00:17:44.680621,device_875,FR,approved,0,0,0,0
tx_14327,card_1029,400100,Visa,debit,FR,m_118,5411,CA,40.4,USD,True,2025-10-20 05:42:53.680621,device_736,FR,approved,15,1-20,0,0
tx_14328,card_94,510000,Mastercard,credit,BR,m_134,4814,DE,103.21,USD,False,2025-10-18 03:09:03.680621,device_3269,BR,approved,15,1-20,0,0
tx_14329,card_119,370000,Amex,credit,AU,m_24,6051,CA,991.8,USD,False,2025-10-19 10:26:14.680621,device_772,AU,declined,35,21-40,0,0
tx_14330,card_21,370000,Amex,credit,AU,m_170,5411,FR,109.48,USD,True,2025-11-27 02:44:24.680621,device_2277,AU,approved,15,1-20,0,0
tx_14331,card_224,370000,Amex,credit,MX,m_68,7995,GB,969.49,USD,False,2025-10-26 02:50:27.680621,device_1172,FR,approved,45,41+,0,0
tx_14332,card_470,510000,Mastercard,credit,DE,m_61,4816,DE,77.06,USD,False,2025-11-01 01:29:07.680621,device_2992,DE,approved,15,1-20,0,0
tx_14333,card_777,510000,Mastercard,credit,DE,m_157,5999,FR,119.54,USD,True,2025-10-13 09:31:12.680621,device_1847,DE,approved,0,0,0,0
tx_14334,card_343,520000,Mastercard,debit,CA,m_244,5968,CA,245.58,USD,False,2025-11-20 20:30:59.680621,device_1351,CA,approved,15,1-20,0,0
tx_14335,card_812,370000,Amex,credit,MX,m_214,5732,CA,453.43,USD,False,2025-11-20 18:33:20.680621,device_4502,MX,declined,10,1-20,0,0
tx_14336,card_936,510000,Mastercard,credit,MX,m_93,5968,AU,293.86,USD,False,2025-11-23 09:40:24.680621,device_9,MX,approved,15,1-20,0,0
tx_14337,card_448,510000,Mastercard,credit,US,m_9,6051,BR,915.58,USD,False,2025-11-20 23:44:41.680621,device_2073,US,approved,25,21-40,0,0
tx_14338,card_872,400100,Visa,debit,MX,m_41,6051,FR,858.57,USD,False,2025-10-29 22:22:05.680621,device_927,MX,approved,25,21-40,0,0
tx_14339,card_344,400000,Visa,credit,BR,m_161,4814,CA,24.07,USD,False,2025-10-23 22:08:28.680621,device_3691,BR,approved,15,1-20,0,0
tx_14340,card_973,400100,Visa,debit,BR,m_103,5968,DE,60.89,USD,False,2025-10-17 14:21:27.680621,device_1597,BR,approved,0,0,0,0
tx_14341,card_514,510000,Mastercard,credit,US,m_164,4814,FR,105.29,USD,True,2025-10-29 08:03:06.680621,device_4640,US,approved,0,0,0,0
tx_14342,card_1200,370000,Amex,credit,US,m_18,5732,DE,783.07,USD,True,2025-11-05 02:39:35.680621,device_2950,US,approved,0,0,0,0
tx_14343,card_1124,400000,Visa,credit,MX,m_188,5968,CA,161.14,USD,False,2025-11-05 19:40:03.680621,device_3858,MX,approved,0,0,0,0
tx_14344,card_117,510000,Mastercard,credit,FR,m_73,5411,AU,170.49,USD,True,2025-10-18 04:10:49.680621,device_1749,FR,approved,0,0,0,0
tx_14345,card_690,370000,Amex,credit,AU,m_154,4814,GB,52.66,USD,True,2025-10-13 08:33:35.680621,device_4913,AU,approved,15,1-20,0,0
tx_14346,card_894,530000,Mastercard,prepaid,US,m_177,6011,AU,187.48,USD,True,2025-11-10 19:15:02.680621,device_618,US,approved,15,1-20,0,0
tx_14347,card_214,400000,Visa,credit,FR,m_79,6051,GB,303.6,USD,False,2025-10-12 11:17:12.680621,device_4971,FR,approved,15,1-20,0,0
tx_14348,card_834,530000,Mastercard,prepaid,US,m_84,4814,MX,289.42,USD,False,2025-10-25 19:56:52.680621,device_3629,US,approved,0,0,0,0
tx_14349,card_447,400000,Visa,credit,US,m_20,6051,AU,558.64,USD,False,2025-10-28 21:26:01.680621,device_4722,US,approved,25,21-40,0,0
tx_14350,card_1164,400000,Visa,credit,US,m_165,5968,CA,172.78,USD,False,2025-12-03 07:44:01.680621,device_4728,US,approved,15,1-20,0,0
tx_14351,card_534,370000,Amex,credit,US,m_120,5732,BR,82.37,USD,False,2025-10-08 03:30:53.680621,device_4321,US,approved,0,0,0,0
tx_14352,card_148,510000,Mastercard,credit,FR,m_228,7995,US,868.93,USD,False,2025-11-16 23:02:05.680621,device_2678,FR,approved,25,21-40,0,0
tx_14353,card_346,530000,Mastercard,prepaid,US,m_119,6051,AU,634.02,USD,False,2025-10-23 07:53:52.680621,device_2244,US,approved,25,21-40,0,0
tx_14354,card_267,520000,Mastercard,debit,US,m_203,4814,AU,205.54,USD,True,2025-11-02 12:25:32.680621,device_1812,US,approved,0,0,0,0
tx_14355,card_478,370000,Amex,credit,US,m_153,4814,BR,168.97,USD,False,2025-12-02 03:15:18.680621,device_3932,US,approved,0,0,0,0
tx_14356,card_1128,400100,Visa,debit,MX,m_62,5732,GB,679.09,USD,False,2025-12-01 08:04:28.680621,device_3749,MX,approved,25,21-40,0,0
tx_14357,card_451,400100,Visa,debit,FR,m_225,5732,AU,784.26,USD,False,2025-10-23 07:40:49.680621,device_4451,FR,approved,25,21-40,1,1
tx_14358,card_577,510000,Mastercard,credit,DE,m_187,5732,GB,259.5,USD,True,2025-11-19 12:07:10.680621,device_27,DE,approved,0,0,0,0
tx_14359,card_787,400000,Visa,credit,AU,m_22,7995,GB,221.15,USD,False,2025-11-29 23:58:40.680621,device_3334,AU,approved,15,1-20,0,0
tx_14360,card_205,520000,Mastercard,debit,AU,m_227,4814,FR,198.84,USD,False,2025-11-08 13:30:32.680621,device_4277,AU,approved,0,0,0,0
tx_14361,card_170,400100,Visa,debit,AU,m_19,4816,FR,21.97,USD,False,2025-11-07 05:47:52.680621,device_4054,AU,approved,15,1-20,0,0
tx_14362,card_709,370000,Amex,credit,CA,m_48,4816,DE,132.51,USD,False,2025-11-01 08:49:26.680621,device_237,CA,approved,0,0,0,0
tx_14363,card_234,520000,Mastercard,debit,CA,m_127,5411,US,2.78,USD,False,2025-11-15 15:09:45.680621,device_299,CA,approved,15,1-20,0,0
tx_14364,card_242,520000,Mastercard,debit,AU,m_40,5999,BR,88.06,USD,False,2025-10-25 11:56:37.680621,device_2878,AU,approved,0,0,0,0
tx_14365,card_1005,400000,Visa,credit,MX,m_120,5732,BR,793.41,USD,False,2025-11-08 01:27:50.680621,device_2315,MX,approved,25,21-40,1,0
tx_14366,card_825,510000,Mastercard,credit,BR,m_7,6011,BR,114.99,USD,False,2025-11-23 12:57:39.680621,device_364,CA,approved,20,1-20,0,0
tx_14367,card_893,400100,Visa,debit,FR,m_213,4814,DE,231.35,USD,True,2025-10-31 00:05:27.680621,device_2987,FR,approved,15,1-20,0,0
tx_14368,card_1127,530000,Mastercard,prepaid,FR,m_145,5411,US,45.82,USD,True,2025-10-30 06:58:51.680621,device_3612,FR,approved,0,0,0,0
tx_14369,card_834,530000,Mastercard,prepaid,US,m_92,5411,MX,87.71,USD,False,2025-11-23 10:43:47.680621,device_627,US,approved,0,0,0,0
tx_14370,card_31,370000,Amex,credit,CA,m_142,4816,MX,59.02,USD,False,2025-12-06 21:08:48.680621,device_3207,CA,approved,0,0,0,0
tx_14371,card_659,510000,Mastercard,credit,MX,m_104,7995,CA,542.57,USD,False,2025-12-01 08:11:36.680621,device_896,MX,approved,40,21-40,0,0
tx_14372,card_399,530000,Mastercard,prepaid,MX,m_178,7995,GB,812.33,USD,False,2025-11-20 06:22:49.680621,device_4732,MX,declined,50,41+,1,1
tx_14373,card_235,370000,Amex,credit,DE,m_127,5411,US,57.76,USD,False,2025-10-27 21:34:06.680621,device_3235,DE,approved,0,0,0,0
tx_14374,card_836,510000,Mastercard,credit,GB,m_245,4816,FR,95.96,USD,False,2025-11-27 01:02:51.680621,device_2284,GB,approved,0,0,0,0
tx_14375,card_241,400000,Visa,credit,BR,m_157,5999,FR,205.23,USD,False,2025-10-24 08:41:54.680621,device_842,BR,approved,0,0,0,0
tx_14376,card_1160,510000,Mastercard,credit,CA,m_78,6011,MX,212.06,USD,True,2025-11-19 15:09:54.680621,device_1806,CA,approved,15,1-20,0,0
tx_14377,card_805,520000,Mastercard,debit,BR,m_201,4814,MX,184.85,USD,False,2025-10-20 01:44:02.680621,device_4242,BR,approved,15,1-20,0,0
tx_14378,card_177,510000,Mastercard,credit,DE,m_230,6051,DE,735.26,USD,False,2025-11-22 20:58:53.680621,device_3937,DE,approved,40,21-40,1,1
tx_14379,card_1104,400000,Visa,credit,MX,m_237,6051,FR,800.86,USD,False,2025-10-08 11:05:25.680621,device_227,MX,approved,40,21-40,0,0
tx_14380,card_233,400100,Visa,debit,DE,m_19,4816,FR,40.38,USD,False,2025-10-23 19:40:46.680621,device_3507,DE,approved,15,1-20,0,0
tx_14381,card_838,370000,Amex,credit,FR,m_43,4814,BR,120.24,USD,False,2025-10-22 00:45:13.680621,device_4463,FR,approved,15,1-20,0,0
tx_14382,card_611,400100,Visa,debit,GB,m_87,7995,AU,49.33,USD,False,2025-11-19 03:34:32.680621,device_3865,GB,approved,0,0,0,0
tx_14383,card_123,400100,Visa,debit,CA,m_33,6051,AU,768.79,USD,False,2025-11-07 20:55:06.680621,device_1728,CA,approved,25,21-40,0,0
tx_14384,card_632,510000,Mastercard,credit,AU,m_169,6011,DE,251.86,USD,False,2025-11-05 15:53:30.680621,device_548,AU,approved,0,0,0,0
tx_14385,card_1144,510000,Mastercard,credit,US,m_87,7995,AU,653.19,USD,False,2025-10-18 06:53:32.680621,device_4213,US,approved,40,21-40,0,0
tx_14386,card_304,520000,Mastercard,debit,AU,m_206,5999,BR,53.94,USD,True,2025-10-15 13:51:26.680621,device_1373,AU,approved,0,0,0,0
tx_14387,card_652,520000,Mastercard,debit,US,m_83,4816,DE,137.09,USD,False,2025-11-05 01:56:34.680621,device_466,US,approved,0,0,0,0
tx_14388,card_684,400100,Visa,debit,FR,m_63,5999,GB,263.22,USD,True,2025-10-25 23:22:06.680621,device_691,FR,approved,15,1-20,0,0
tx_14389,card_30,370000,Amex,credit,DE,m_82,5411,DE,31.92,USD,False,2025-11-23 07:24:46.680621,device_4969,DE,approved,0,0,0,0
tx_14390,card_154,400100,Visa,debit,DE,m_102,5999,DE,102.6,USD,False,2025-11-23 11:03:58.680621,device_2393,CA,approved,35,21-40,0,0
tx_14391,card_237,510000,Mastercard,credit,AU,m_21,6011,MX,294.65,USD,True,2025-10-24 13:58:53.680621,device_4106,AU,approved,15,1-20,0,0
tx_14392,card_690,370000,Amex,credit,AU,m_238,7995,FR,125.14,USD,False,2025-11-25 22:01:27.680621,device_2796,AU,approved,15,1-20,0,0
tx_14393,card_1068,520000,Mastercard,debit,FR,m_69,7995,GB,852.4,USD,False,2025-10-31 15:58:00.680621,device_4600,FR,approved,25,21-40,0,0
tx_14394,card_1018,370000,Amex,credit,BR,m_200,4814,US,255.78,USD,True,2025-12-05 06:55:42.680621,device_2828,BR,approved,0,0,0,0
tx_14395,card_1149,400100,Visa,debit,BR,m_54,6051,AU,629.05,USD,False,2025-12-05 14:50:33.680621,device_3841,BR,approved,25,21-40,0,0
tx_14396,card_1060,510000,Mastercard,credit,FR,m_195,4816,CA,29.75,USD,False,2025-11-27 20:17:33.680621,device_1343,FR,approved,0,0,0,0
tx_14397,card_486,530000,Mastercard,prepaid,DE,m_69,7995,GB,157.66,USD,False,2025-11-10 19:44:43.680621,device_384,DE,approved,0,0,0,0
tx_14398,card_418,400000,Visa,credit,DE,m_55,6011,BR,240.01,USD,True,2025-11-30 21:31:09.680621,device_1204,DE,approved,0,0,0,0
tx_14399,card_183,370000,Amex,credit,BR,m_224,5999,DE,89.11,USD,False,2025-11-01 23:19:47.680621,device_4659,BR,approved,0,0,0,0
tx_14400,card_28,400100,Visa,debit,AU,m_8,5732,MX,96.24,USD,True,2025-11-13 05:10:36.680621,device_3032,AU,approved,15,1-20,0,0
tx_14401,card_819,400000,Visa,credit,FR,m_28,5968,AU,108.91,USD,False,2025-10-20 06:16:00.680621,device_4799,FR,approved,0,0,0,0
tx_14402,card_70,400000,Visa,credit,MX,m_196,6011,CA,20.06,USD,True,2025-10-14 20:39:28.680621,device_4912,MX,approved,15,1-20,0,0
tx_14403,card_924,400100,Visa,debit,DE,m_48,4816,DE,264.72,USD,False,2025-10-12 00:52:58.680621,device_3855,US,approved,20,1-20,0,0
tx_14404,card_31,370000,Amex,credit,CA,m_150,5732,CA,526.66,USD,True,2025-10-10 20:46:31.680621,device_856,CA,approved,0,0,0,0
tx_14405,card_1021,520000,Mastercard,debit,CA,m_3,5732,BR,256.15,USD,True,2025-11-26 10:33:55.680621,device_2282,CA,approved,0,0,0,0
tx_14406,card_1160,510000,Mastercard,credit,CA,m_27,4814,AU,37.77,USD,False,2025-10-12 04:11:42.680621,device_2580,CA,approved,15,1-20,0,0
tx_14407,card_470,510000,Mastercard,credit,DE,m_137,5999,GB,184.66,USD,False,2025-11-17 14:29:48.680621,device_4831,DE,approved,15,1-20,0,0
tx_14408,card_935,370000,Amex,credit,CA,m_180,5411,CA,86.16,USD,False,2025-11-04 19:11:48.680621,device_1844,CA,approved,15,1-20,0,0
tx_14409,card_698,370000,Amex,credit,MX,m_104,7995,CA,320.31,USD,False,2025-10-09 22:59:50.680621,device_1025,MX,approved,0,0,0,0
tx_14410,card_229,520000,Mastercard,debit,BR,m_196,6011,CA,257.35,USD,False,2025-10-12 18:58:16.680621,device_2299,BR,approved,15,1-20,0,0
